35.000000000000000	 -1.102529820871607  -0.667166623356123  -0.353263858353415  -0.186941651516598  -0.162755374096859  -0.018949419925633   0.267787437854451   0.347299942170064   0.383859852492002   0.501362251483862   1.093998630496851   1.103652390586823   1.264864279995692   1.464156130059247   1.490468716089318   2.224772307801181   2.311402012567835   2.674945625717240   2.975311040454891   3.683446252050064   3.992243810741936   4.014050644217973   4.110711892374244   4.815803088456181   5.800346961780881   6.175083122596063   6.693647360674198   6.747218271825220   8.191794673128900   9.155955163149088  10.311024099030995  10.674811159351149  11.622642748259771  11.841649014318195  12.924663030785561  14.036216465659727  16.400994604604339  16.631500683028275  17.706980640632377  20.241160081160196  21.439838106450726  24.228756518836665  26.299354337627271  28.727915219140698  32.476798621740329  35.833370291115784  38.296005703369239  44.803993240963266  54.166031176308486  59.722795521357369  60.370117187848948  77.845423334991892  78.493857831873370  94.830425681822916  98.812113186481014 135.475743152875737 135.837767385880909 154.965027566765116 173.719199278257975 180.217095776408257 273.220041110554462 273.714503049521966 337.663601089740382 383.227610028883760
35.100000000000001	 -1.102469625914609  -0.667097740131401  -0.353173597534573  -0.186384333228660  -0.162295554813681  -0.017915969829153   0.269580189830792   0.349281675657177   0.386165579478382   0.504134275560471   1.098508991376319   1.107716132269737   1.269827011809676   1.469666276928905   1.495986368859609   2.232533443518168   2.319643165892382   2.684039161926033   2.984262259766264   3.695635154161835   4.004969139588954   4.026525663845161   4.124476454557460   4.830757119339112   5.819070774852950   6.193265348989138   6.710875143224679   6.768982035363432   8.215907404918521   9.185989413622510  10.337082837028714  10.705840606478914  11.656519158457231  11.878862609303731  12.959935287628200  14.074754356004330  16.441276104063292  16.686167143687655  17.753026438685563  20.294383899698342  21.499294004891681  24.286015791793929  26.370967772148305  28.802469805646211  32.549407034696628  35.929211954368668  38.375053580807020  44.886193020711445  54.263202288257233  59.933694991868386  60.589296130068860  78.114285895663471  78.749323564095050  95.436309397615318  99.367904033139553 135.896550676695739 136.240792259774366 155.402824686828751 178.489029430232165 179.283373588677620 274.275980387223456 274.380382193369257 363.035958275528060 366.550783450609117
35.200000000000003	 -1.102482344345204  -0.667077364140671  -0.353084736751937  -0.185850491783704  -0.161828814756869  -0.016897037472315   0.271368598069744   0.351282949169270   0.388484614815672   0.506886830870442   1.103011567229981   1.111800107376496   1.274777045934189   1.475207325410420   1.501529260676912   2.240302419118092   2.327881395562714   2.693121356491830   2.993199320234133   3.707843935698549   4.017759752495145   4.039107011733947   4.138253670835455   4.845681556272525   5.837800020880656   6.211444455618618   6.728035231063362   6.790771895301268   8.239986548170968   9.216050273633032  10.363106679475514  10.736912600759210  11.690508455348473  11.916132522717017  12.995164781152168  14.113250293345532  16.481573441712396  16.740917274254162  17.799039154386250  20.347538095046261  21.558852847699558  24.343175917424741  26.442910573803996  28.877006498544066  32.622392512387606  36.024811472959477  38.454195383870704  44.968292766430679  54.359201349559882  60.132846758901458  60.805080661863471  78.371633079697176  78.993072623346507  95.959817185751064 100.000797003355927 136.290953873239772 136.650399019847697 155.830402534080747 179.118105685529486 183.665213853225907 275.014311091929187 275.258354833427290 365.575207784008228 399.758535917536790
35.300000000000004	 -1.102430634455394  -0.667240926608313  -0.352938747656250  -0.185388977251219  -0.161474995427159  -0.015928497763866   0.273216011132578   0.353176631041810   0.390862271042173   0.509615424436906   1.107610779113066   1.115744698974266   1.279806168819521   1.480725352072801   1.507069941204317   2.247945555364287   2.336057526513685   2.702065804963821   3.002102635646447   3.720047136520067   4.030626568241147   4.051684926799102   4.151784246386334   4.860427051552193   5.856603327870054   6.229232213251709   6.744888394509592   6.812305081120063   8.263615961596539   9.246224020600037  10.389174389219930  10.767529062397552  11.723360391550155  11.952960344089849  13.029736191609082  14.151886741863882  16.521254939000443  16.795334344764949  17.844800813311256  20.400107333743435  21.618438587075943  24.400991740450369  26.512834614523328  28.949114189106574  32.693537369580866  36.119031695839183  38.531613785524961  45.048708815510345  54.451316961108965  60.199982695300058  60.894408086720631  78.562611994131785  79.068400936879343  95.491267998576973  99.628477811213855 136.563684157139306 136.996120290487937 156.187075477497928 174.182776376980570 185.297237555805566 275.172464282220062 276.231706523865512 333.701151268643514 461.877148191457877
35.400000000000006	 -1.102601675898669  -0.667153921324447  -0.352898935824846  -0.184828765530165  -0.160929761738796  -0.014896500542083   0.274946423509028   0.355304888820907   0.393143036640225   0.512348598672569   1.112032831030091   1.119970724455067   1.284666722762586   1.486353402728329   1.512669665977450   2.255809524200099   2.344353759465937   2.711297573785687   3.011127300700705   3.732288812188211   4.043441958627061   4.064435927123931   4.165806587573696   4.875498015000899   5.875287578855986   6.247810646200531   6.762292972985412   6.834397579231245   8.288084606533090   9.276225567389162  10.415075470248405  10.799106131343480  11.758360965634118  11.990594365132813  13.065350694175518  14.190181030932861  16.561423405421383  16.850053783009386  17.890520692495127  20.453213517930159  21.677840034278614  24.456723955332816  26.585411177666053  29.023894456502596  32.766092561805564  36.214078031367677  38.610875122902129  45.130403464530659  54.544374979395066  60.303991432592447  61.018736286378143  78.746469608907887  79.113699873555063  94.660499865412120  98.626262972094096 136.726252162754150 137.184558998234365 156.371233665786889 167.538794186258173 173.218899351736724 274.671567451705641 275.964344170763866 303.655703589313532 331.674840824717933
35.500000000000007	 -1.102469171795046  -0.667046764849192  -0.352798089681954  -0.184243572274613  -0.160450309448497  -0.013834184692212   0.276757649502546   0.357258400675585   0.395475631005602   0.515159170216077   1.116566768632903   1.123997668841107   1.289658531870624   1.491838423514403   1.518173112767602   2.263566914186865   2.352601892010714   2.720367170157369   3.019976266067551   3.744464304022117   4.056149054669908   4.076822777814005   4.179547158176451   4.890414699137400   5.894001721167633   6.265847398425004   6.779407859647321   6.856108347384780   8.312093827914341   9.306286842113499  10.440997172354688  10.829928938020862  11.791893259168114  12.027703554042260  13.100354073322233  14.228686866486798  16.601770259065418  16.904970673222056  17.936337697664957  20.506263652134425  21.737587491981255  24.513106840641601  26.657856407512465  29.098453327048858  32.839304900428566  36.309625736795958  38.689591654756910  45.212259816129801  54.640256247882355  60.522821677509114  61.291635814590627  79.005196586787676  79.473461139452994  95.451475487348304 100.081614450777820 137.217727267965273 137.726006212402865 156.919534626883348 171.161114942714534 182.595590505048534 276.405731679742189 277.384544504833855 322.781127104367215 372.562151047671136
35.600000000000009	 -1.102391705717982  -0.666872844566105  -0.352721554953720  -0.183633130621456  -0.159907982161528  -0.012747623104741   0.278541103662770   0.359268764169806   0.397789668310333   0.517982560392144   1.121047377069311   1.128088403476779   1.294601553049583   1.497352159144514   1.523694049222627   2.271393567053573   2.360867545865629   2.729489299425175   3.028817354948719   3.756652688251126   4.068839805664707   4.089248248099245   4.193394870996568   4.905374511014967   5.912680766949155   6.284060754820322   6.796565309590794   6.877916097291899   8.336216592709574   9.336306108953321  10.466830365765729  10.860978356525271  11.825517628618902  12.064702745092081  13.135343390142870  14.267042022003892  16.641657626613458  16.959580539485064  17.981689936738480  20.558970296601689  21.797055497719224  24.568722757131290  26.729733519247759  29.172888465241353  32.911181336852337  36.403934009096943  38.768604114498146  45.293692166932026  54.732620850606409  60.641008531569447  61.390829055832242  79.240361838447285  79.536807315188270  95.341080672696961  99.423901110251919 137.498556295772261 137.991269321378297 157.244324988058082 169.100446613317189 178.544390496290220 276.153172485459891 277.898814108056968 306.569976724111882 367.435323137752732
35.700000000000010	 -1.102492731739045  -0.667077890609654  -0.352597522887994  -0.183188591866212  -0.159542876886223  -0.011796931827278   0.280357060426321   0.361245982340146   0.400159368636889   0.520673407863984   1.125613451441007   1.132121761585206   1.299590003425447   1.502961537623923   1.529296520378576   2.279068702493067   2.369066848524863   2.738527788684181   3.037836928945384   3.768897945029836   4.081794340207810   4.102027503521429   4.207060890961489   4.920213237506590   5.931475564761149   6.302073516634097   6.813596358521621   6.899679846411929   8.360132896011036   9.366495183595969  10.492774612223220  10.891887321187385  11.859615614059708  12.102226537805787  13.170328531272622  14.305576655922634  16.681894845298228  17.014606706723480  18.027677172820095  20.611939023148256  21.857050460050864  24.625310942534373  26.802122801409372  29.245418150331162  32.984679742908860  36.499901016487328  38.845581000739585  45.375355279206403  54.830601021186460  60.926512536524662  61.679263925707595  79.565353172876797  79.931960447492841  96.822785225889234 100.975173780148978 138.100627641408295 138.523945845408520 157.838984796841572 182.308469386242223 182.871544783493761 278.726958526751446 278.894940861128305 373.525178441524417 388.788980177195754
35.800000000000011	 -1.102482024872725  -0.667024765629284  -0.352508142154175  -0.182627493105676  -0.159057082597279  -0.010756924233643   0.282148106518616   0.363249168424572   0.402492486812141   0.523448137033811   1.130122921075075   1.136198860789210   1.304550122526359   1.508507415389806   1.534845443924253   2.286840281044209   2.377319820396966   2.747638756854919   3.046732589476564   3.781103183432232   4.094579577685805   4.114577926649464   4.220868984284812   4.935126826223020   5.950189060908993   6.320228994182557   6.830746715168108   6.921500535022921   8.384213359969365   9.396575095681520  10.518606780832830  10.922915029195268  11.893595102880290  12.139485414866078  13.205308851113982  14.343975436460974  16.722121929812079  17.069515687651293  18.073120378977272  20.664772376192222  21.916858797631456  24.680923072786079  26.874808617056452  29.319531395679466  33.057571003732185  36.594792429799824  38.924151739612931  45.457186112151732  54.924917080212872  61.101933951492249  61.875249512606139  79.810682172708653  80.154887563917683  97.139988635548434 101.413470525136162 138.489785473791954 138.931739051838719 158.251482363924794 181.933922319360335 186.205461380374942 279.532503755962068 279.784118543404759 377.168342190267822 406.945175106375302
35.900000000000013	 -1.102470946005145  -0.667004714104054  -0.352407940029657  -0.182078896084341  -0.158576313821772  -0.009714244231651   0.283949863474230   0.365251722214151   0.404847660269098   0.526233866816027   1.134646089953606   1.140264668614175   1.309518738129987   1.514078675734713   1.540417123145042   2.294617316609472   2.385564786315178   2.756727674108708   3.055619728221957   3.793329412193327   4.107403395339172   4.127167491797604   4.234646422546128   4.950064564181954   5.968918364670814   6.338342018861016   6.847810638789257   6.943304441788917   8.408294694124582   9.426693698954843  10.544406548209983  10.953813065292607  11.927454619407330  12.176821697973926  13.240342541689078  14.382376258985367  16.762186474476877  17.124558009808666  18.118886733912699  20.717566474478016  21.976669500016545  24.736340897296024  26.947478054732251  29.392853138131652  33.130524351090862  36.689499008575439  39.001755976467614  45.537849452752802  55.016338294563141  61.215173511935816  62.002197302444173  80.009009026161138  80.231372665758684  96.557232593230410 100.728804621621265 138.687109202711383 139.172553249955797 158.550112538524360 175.636558450538871 178.940710497125991 279.401580025536589 279.901918153477709 328.923836094388207 349.016914536244940
